# Data acquisitions by iteration (iter npts x y)
  1.0000000000E+01  2.0000000000E+01       3.0816105911E+00  4.7768768870E+00  6.9876565816E+00  1.6700516877E+00  1.7888386809E+01  3.1334902418E+01  4.9036468675E+01  8.1524903742E+01 -2.3463152312E+03
  1.1000000000E+01  2.1000000000E+01       3.2735654545E+00 -3.0859574917E+00  1.0719409527E+01 -1.0045131651E+01  2.2795064538E+01 -2.6989509729E+01 -8.3480090141E+00  1.0235742412E+02 -2.3462208580E+03
  1.2000000000E+01  2.2000000000E+01       1.6116480095E+00  2.0850218400E+00  6.8195163675E+00  6.2148525031E+01  5.7906219254E+00 -3.9352631843E+01 -2.6692414300E+01  1.4355063496E+02 -2.3257716822E+03
  1.3000000000E+01  2.3000000000E+01       2.1856733194E+00 -5.4641633637E+00  1.9688247543E+00 -1.3884702139E+01 -3.9723020894E+01 -1.2389256449E+02 -4.1036326452E+01  9.4690482742E+01 -2.3442776403E+03
  1.4000000000E+01  2.4000000000E+01       2.9796006978E+00 -9.7263421193E+00  1.9740000000E+01  5.5654996777E+01 -3.2194972413E+01 -1.0141372050E+02 -9.0260541501E+01  1.0970785090E+02 -2.3365609663E+03
  1.5000000000E+01  2.5000000000E+01       2.0017730176E+00 -1.2250592436E+01  6.2214741039E+00  8.2365797058E+01  5.8520849583E+01 -1.0039683605E+02  2.1416230015E+00  6.4435586579E+01 -2.2312069571E+03
  1.6000000000E+01  2.6000000000E+01       3.0735068841E+00 -1.2907886189E-01  1.7895945134E+01  1.3922465445E+01 -6.4078545343E+01 -1.3080813157E+02 -9.3273125969E-01  1.8000000000E+02 -2.3195148462E+03
  1.7000000000E+01  2.7000000000E+01       1.8538863209E+00  3.6410161380E+00  5.1182951396E+00 -1.1801516684E+02 -8.5059290904E+00 -7.8730664961E+01  2.8134139483E+01  1.2676597340E+02 -2.3247928256E+03
  1.8000000000E+01  2.8000000000E+01       4.5000000000E+00 -2.4719182288E+00 -5.5768120638E-01  6.7755710621E+01 -4.8481260677E+01 -1.2870834483E+02 -1.2918429770E+02  1.3105874259E+02 -2.2958484553E+03
  1.9000000000E+01  2.9000000000E+01       3.8136477466E+00  7.3152071611E+00 -1.5623769974E+00  1.2554017437E+01  1.2223258635E+02 -6.9872710244E+01  4.7936412208E+01  2.9378509052E+01 -2.3344081082E+03
  2.0000000000E+01  3.0000000000E+01       3.9178898158E+00  9.0227429086E+00 -9.3385245407E+00  7.7633733896E+01 -9.3925830419E+00  1.2235391936E+02  1.6545038568E+02  3.6123039000E+00 -2.3022822052E+03
  2.1000000000E+01  3.1000000000E+01       1.9430044173E+00 -3.2767200142E+00  1.9740000000E+01 -9.0725403315E+01 -7.8352519846E+01 -3.6127273781E+01 -9.9724998203E+01  6.2757190852E+01 -2.1012354442E+03
  2.2000000000E+01  3.2000000000E+01       2.9740878841E+00  4.2782228744E+00  5.1895102934E+00 -1.1650948178E+01  4.5980766608E+01 -1.5509351818E+02 -1.8551778086E+01  8.5666849366E+01 -2.3429402159E+03
  2.3000000000E+01  3.3000000000E+01       2.1445890370E+00  5.2311226856E+00 -1.4889950359E+01 -4.2692736244E+01 -5.1523684789E+01 -1.3881346163E+02 -3.4943522369E+00  6.8738519436E+01 -2.3375653518E+03
  2.4000000000E+01  3.4000000000E+01       7.5992486601E-01 -4.6749214670E+00 -6.4978970664E+00 -2.6095346121E+01 -7.3625666238E+01 -7.2821393519E+01  6.1799832619E+01  1.8000000000E+02 -2.2780485938E+03
  2.5000000000E+01  3.5000000000E+01       2.7823239199E+00  1.2208590550E+01 -1.2967182760E+01 -9.0375801409E+01  4.0120895113E+01 -6.1773033069E+01  9.6524128167E+01  4.9508887587E+01 -2.1515771794E+03
  2.6000000000E+01  3.6000000000E+01       4.2964764627E+00 -8.2859237587E-01 -4.5207230708E+00 -5.5170747964E+01 -2.6996489215E+01 -1.3205446194E+02  5.6480482396E+00  1.5650739582E+02 -2.3383561447E+03
  2.7000000000E+01  3.7000000000E+01       2.1594923857E+00  3.6581935470E+00  1.7713683702E+01 -3.2293000240E+01  1.1563601981E+02 -6.8452525272E+01  4.4259273135E+01  1.5370299938E+02 -2.3148168649E+03
  2.8000000000E+01  3.8000000000E+01       2.7651043656E+00  1.4002948665E+00 -1.4532777231E+01  6.7585290416E+01 -1.5454662584E+00 -1.8000000000E+02 -1.7559245010E+01  1.7515083486E+02 -2.3008382061E+03
  2.9000000000E+01  3.9000000000E+01       3.3549379468E+00  3.7425502565E+00  3.5297844983E+00  1.0407080596E+01  1.3345746126E+02  8.2224889943E+01  8.6364077709E+01 -7.3126998298E+01 -2.3422461626E+03
  3.0000000000E+01  4.0000000000E+01       4.5000000000E+00  2.4019099737E+00 -1.9740000000E+01 -6.4556007199E+01  1.8000000000E+02  1.8000000000E+02  1.3603826277E+02 -1.8000000000E+02 -2.3238816948E+03
  3.1000000000E+01  4.1000000000E+01       5.0000000000E-01 -1.2487806432E+01  3.6899548171E+00  8.0180040307E+01 -1.8000000000E+02 -1.8000000000E+02 -1.0115031181E+02  1.8000000000E+02 -2.2271640273E+03
  3.2000000000E+01  4.2000000000E+01       4.5000000000E+00  3.1179675845E+00 -1.9740000000E+01  4.2707641596E+01  1.2624016089E+02  1.6308251802E+01  6.2865244947E+01 -1.2351067172E+02 -2.3358966410E+03
  3.3000000000E+01  4.3000000000E+01       4.5000000000E+00 -4.7539638719E+00 -1.7914547850E+01  1.2082890008E-01  1.8000000000E+02  4.7234148087E+01  1.3720312857E+02  5.0882394203E+01 -2.3463350545E+03
  3.4000000000E+01  4.4000000000E+01       2.6422533897E+00 -2.3671128548E+00  1.9500459958E+01  1.6098171052E+02 -3.9082987192E+01  4.8531542816E+00 -1.1101064348E+02 -2.7713362360E+01 -2.3445648855E+03
  3.5000000000E+01  4.5000000000E+01       1.9430978631E+00 -1.9184178114E+00  1.9740000000E+01  1.8000000000E+02  1.2879093893E+02 -1.3427896903E+02 -1.2594726177E+02  1.4546622074E+02 -2.3391806520E+03
  3.6000000000E+01  4.6000000000E+01       2.2445629960E+00  1.0005990199E+01  1.9740000000E+01  1.8000000000E+02 -1.0509971785E+02 -1.8000000000E+02 -9.7188973656E+01  5.2874573920E+01 -2.3098677607E+03
  3.7000000000E+01  4.7000000000E+01       2.6236791466E+00 -1.4100000000E+01  1.9740000000E+01  1.1707122906E+02  1.4222520282E+02 -1.4363375075E+01 -1.7456420723E+02  8.3321671646E+00 -2.3261813625E+03
  3.8000000000E+01  4.8000000000E+01       4.5000000000E+00 -3.7284041553E+00  1.9740000000E+01  1.8000000000E+02 -9.0836710980E+01  1.0162239496E+00 -5.4119137228E+01  1.8000000000E+02 -2.1650395293E+03
  3.9000000000E+01  4.9000000000E+01       1.5149442467E+00 -1.2342723674E-01  3.7280063769E+00  9.6404135474E+01  5.6788848991E+01 -1.4356387418E+02 -1.1988597039E+02 -4.6584329194E+01 -2.2291055191E+03
  4.0000000000E+01  5.0000000000E+01       4.5000000000E+00  4.1830494877E+00 -1.2174398528E+01  6.6673193574E+01  1.8000000000E+02  1.0193712621E+02  1.7465258952E+02 -7.0561955638E+01 -2.3064684522E+03
