# Convergence measures by iteration (iter npts dx_glmin abs(dmu_glmin)/yrange)
  5.8000000000E+01  6.8000000000E+01  2.1908610836E+00  3.1979948638E-03
  5.9000000000E+01  6.9000000000E+01  1.4567014136E+00  1.0177860286E-04
  6.0000000000E+01  7.0000000000E+01  1.1770540423E+00  1.3586523242E-04
  6.1000000000E+01  7.1000000000E+01  1.1249574185E+00  1.6700735058E-03
  6.2000000000E+01  7.2000000000E+01  1.1436417616E+00  9.1771025782E-04
  6.3000000000E+01  7.3000000000E+01  8.8577112478E-01  1.4744703380E-04
  6.4000000000E+01  7.4000000000E+01  4.7663997760E-01  8.3405828672E-04
  6.5000000000E+01  7.5000000000E+01  1.2283894851E+00  6.4821106462E-04
  6.6000000000E+01  7.6000000000E+01  1.3945471642E+00  4.3658304936E-04
  6.7000000000E+01  7.7000000000E+01  4.6185344018E-01  1.0677858201E-03
  6.8000000000E+01  7.8000000000E+01  1.6820250434E+01  2.6783517550E-03
  6.9000000000E+01  7.9000000000E+01  5.2944705316E-01  2.5010757017E-04
  7.0000000000E+01  8.0000000000E+01  8.3602637454E-01  1.9806291782E-03
  7.1000000000E+01  8.1000000000E+01  1.1312320424E-01  3.4616128754E-06
  7.2000000000E+01  8.2000000000E+01  1.2906217287E+00  1.0663655924E-03
  7.3000000000E+01  8.3000000000E+01  1.1815347438E+00  1.1168225102E-03
  7.4000000000E+01  8.4000000000E+01  1.1255725218E+00  7.7517992652E-04
  7.5000000000E+01  8.5000000000E+01  2.2239991464E-01  6.5890309119E-04
  7.6000000000E+01  8.6000000000E+01  6.9662501106E-01  3.8756808182E-04
  7.7000000000E+01  8.7000000000E+01  6.8709740202E-01  9.8251472802E-04
  7.8000000000E+01  8.8000000000E+01  8.9729494588E-01  8.1941933483E-05
  7.9000000000E+01  8.9000000000E+01  4.0183011180E-01  8.8144597409E-04
  8.0000000000E+01  9.0000000000E+01  5.1742764977E+00  1.9851423720E-03
  8.1000000000E+01  9.1000000000E+01  6.2146332161E-01  9.5638499733E-04
  8.2000000000E+01  9.2000000000E+01  1.6585668668E+00  1.9354428808E-03
  8.3000000000E+01  9.3000000000E+01  1.0641474876E+00  1.2617175210E-03
  8.4000000000E+01  9.4000000000E+01  1.1254955551E+00  1.8231871452E-03
  8.5000000000E+01  9.5000000000E+01  4.2520387025E-01  6.2507289309E-05
  8.6000000000E+01  9.6000000000E+01  2.0332352017E+00  1.7198666687E-03
  8.7000000000E+01  9.7000000000E+01  1.0693268562E+00  1.0603102071E-03
  8.8000000000E+01  9.8000000000E+01  2.4042381285E+00  1.9738992297E-04
  8.9000000000E+01  9.9000000000E+01  1.8563153760E+00  1.7723181358E-03
  9.0000000000E+01  1.0000000000E+02  2.4711727212E+00  8.8800415587E-05
  9.1000000000E+01  1.0100000000E+02  2.0190880217E+00  1.5068940836E-04
  9.2000000000E+01  1.0200000000E+02  2.2695900798E+00  3.6141991349E-04
  9.3000000000E+01  1.0300000000E+02  6.8153748010E+00  1.7078101512E-03
  9.4000000000E+01  1.0400000000E+02  4.0543327007E+00  1.6362317577E-03
  9.5000000000E+01  1.0500000000E+02  4.5925346483E-01  1.5477016548E-04
  9.6000000000E+01  1.0600000000E+02  2.1224687253E+01  1.6578764808E-03
  9.7000000000E+01  1.0700000000E+02  3.5376573267E+00  4.1092665725E-04
  9.8000000000E+01  1.0800000000E+02  1.5459776643E+01  7.5062491816E-04
  9.9000000000E+01  1.0900000000E+02  4.5200215176E+01  4.8853097830E-03
  1.0000000000E+02  1.1000000000E+02  8.6016428087E-01  4.2494074288E-04
  1.0100000000E+02  1.1100000000E+02  1.2273490363E+01  2.1469027322E-03
  1.0200000000E+02  1.1200000000E+02  1.6829696085E+00  8.6939486074E-05
  1.0300000000E+02  1.1300000000E+02  1.6735694705E-01  7.0931062995E-05
  1.0400000000E+02  1.1400000000E+02  9.5847180887E-01  6.7575296976E-04
  1.0500000000E+02  1.1500000000E+02  4.0511530609E+00  2.7594611339E-04
  1.0600000000E+02  1.1600000000E+02  1.8638599632E+02  6.8152358905E-03
  1.0700000000E+02  1.1700000000E+02  5.2033704763E-01  4.5943501370E-04
  1.0800000000E+02  1.1800000000E+02  8.9092241853E+00  5.7444987773E-03
  1.0900000000E+02  1.1900000000E+02  7.2358776046E+00  8.6734690580E-04
  1.1000000000E+02  1.2000000000E+02  1.0840231755E+02  2.5568651965E-02
  1.1100000000E+02  1.2100000000E+02  2.2878857686E+00  1.0975067569E-03
  1.1200000000E+02  1.2200000000E+02  2.5635693142E+00  1.4021238157E-04
  1.1300000000E+02  1.2300000000E+02  7.9786425729E+00  4.5180518151E-03
  1.1400000000E+02  1.2400000000E+02  1.1982167272E+00  9.5359370903E-04
  1.1500000000E+02  1.2500000000E+02  4.0717920645E+00  3.1242324583E-03
  1.1600000000E+02  1.2600000000E+02  1.7685230220E+00  2.8374745797E-04
  1.1700000000E+02  1.2700000000E+02  2.0357052620E+00  1.4359117344E-03
  1.1800000000E+02  1.2800000000E+02  2.6847804716E+00  5.5562902664E-04
  1.1900000000E+02  1.2900000000E+02  1.2506771061E+00  8.3069967029E-04
  1.2000000000E+02  1.3000000000E+02  1.7368639398E+00  8.7774869858E-04
  1.2100000000E+02  1.3100000000E+02  1.2347953810E+00  7.5068277419E-04
  1.2200000000E+02  1.3200000000E+02  1.8281291098E+00  7.8539532965E-04
  1.2300000000E+02  1.3300000000E+02  4.6729879601E+00  3.3743721354E-04
  1.2400000000E+02  1.3400000000E+02  2.0170333894E+00  1.2646836490E-03
  1.2500000000E+02  1.3500000000E+02  6.1099126569E+00  3.0588819586E-04
  1.2600000000E+02  1.3600000000E+02  1.1961642394E+00  3.7391098694E-04
  1.2700000000E+02  1.3700000000E+02  1.3494992644E+01  7.3227044386E-03
  1.2800000000E+02  1.3800000000E+02  2.3178837977E+00  8.7063187766E-04
  1.2900000000E+02  1.3900000000E+02  1.9148516744E+02  3.0887937250E-02
  1.3000000000E+02  1.4000000000E+02  4.1105392598E+00  2.7233201916E-04
  1.3100000000E+02  1.4100000000E+02  1.4143040412E+02  3.6238454085E-03
  1.3200000000E+02  1.4200000000E+02  1.3140445391E+01  4.5798053798E-04
  1.3300000000E+02  1.4300000000E+02  2.5875200595E+02  5.4394520580E-03
  1.3400000000E+02  1.4400000000E+02  2.3979879470E-02  5.9380813599E-06
  1.3500000000E+02  1.4500000000E+02  2.5214080284E+02  2.1958629011E-03
  1.3600000000E+02  1.4600000000E+02  4.5203270530E+00  5.0680860052E-04
  1.3700000000E+02  1.4700000000E+02  2.4921122476E+02  4.5332740563E-03
  1.3800000000E+02  1.4800000000E+02  2.4694458604E+02  5.1423239954E-03
  1.3900000000E+02  1.4900000000E+02  2.2092635195E+00  8.9042908501E-04
  1.4000000000E+02  1.5000000000E+02  2.6752820719E+00  2.4187493709E-05
  1.4100000000E+02  1.5100000000E+02  1.4696734778E+00  1.1698821319E-04
  1.4200000000E+02  1.5200000000E+02  1.3189297915E+00  1.8885656543E-04
  1.4300000000E+02  1.5300000000E+02  5.4042893298E+00  3.1600029427E-04
  1.4400000000E+02  1.5400000000E+02  1.3501735347E+00  2.1517571613E-05
  1.4500000000E+02  1.5500000000E+02  2.4634338283E+02  1.9317600520E-03
  1.4600000000E+02  1.5600000000E+02  2.3511146784E+00  1.9219370316E-04
  1.4700000000E+02  1.5700000000E+02  9.8643969993E-01  6.8849119399E-04
  1.4800000000E+02  1.5800000000E+02  2.3930060789E+02  1.4474302713E-03
  1.4900000000E+02  1.5900000000E+02  1.7077356637E+00  2.8553258179E-04
  1.5000000000E+02  1.6000000000E+02  2.3995737106E+02  1.6683342726E-03
  1.5100000000E+02  1.6100000000E+02  2.3684583823E+02  1.4337008025E-03
  1.5200000000E+02  1.6200000000E+02  2.1721586213E+00  3.2290312048E-04
  1.5300000000E+02  1.6300000000E+02  2.3788300383E+02  1.4218210372E-03
  1.5400000000E+02  1.6400000000E+02  3.5797374391E+00  1.3680251479E-04
  1.5500000000E+02  1.6500000000E+02  5.7823032513E-01  2.1243501429E-04
  1.5600000000E+02  1.6600000000E+02  2.3513229579E+00  3.6700144326E-05
  1.5700000000E+02  1.6700000000E+02  9.1125419559E+00  1.5532242655E-03
  1.5800000000E+02  1.6800000000E+02  1.1105597287E+00  3.7447358018E-04
  1.5900000000E+02  1.6900000000E+02  6.5206335641E-01  4.2229695182E-04
  1.6000000000E+02  1.7000000000E+02  8.4960368201E+00  5.4492656481E-04
  1.6100000000E+02  1.7100000000E+02  2.6552454728E+02  2.2491351792E-02
  1.6200000000E+02  1.7200000000E+02  1.2332288689E+00  5.1142973364E-04
  1.6300000000E+02  1.7300000000E+02  6.7704607639E+00  1.5541490643E-03
  1.6400000000E+02  1.7400000000E+02  9.2600777432E-01  2.6804256827E-04
  1.6500000000E+02  1.7500000000E+02  1.4607277001E+00  3.7551874692E-04
  1.6600000000E+02  1.7600000000E+02  6.9470052038E-01  4.3095666263E-04
  1.6700000000E+02  1.7700000000E+02  1.1406230598E+00  9.2460393950E-04
  1.6800000000E+02  1.7800000000E+02  3.0319691321E+00  4.3662349228E-04
  1.6900000000E+02  1.7900000000E+02  4.0411844082E+02  1.7592625288E-02
  1.7000000000E+02  1.8000000000E+02  4.0463037200E+02  1.8639015099E-02
  1.7100000000E+02  1.8100000000E+02  2.0936923258E+00  9.5811751199E-04
  1.7200000000E+02  1.8200000000E+02  5.2595814246E+00  1.0970384391E-03
  1.7300000000E+02  1.8300000000E+02  2.3490415067E+02  2.4474764527E-02
  1.7400000000E+02  1.8400000000E+02  1.9822344864E+02  5.6911869947E-03
  1.7500000000E+02  1.8500000000E+02  2.8976266631E+00  1.7530171489E-05
  1.7600000000E+02  1.8600000000E+02  1.2605966618E+00  2.4766796236E-04
  1.7700000000E+02  1.8700000000E+02  3.7730519121E+00  3.5365988556E-04
  1.7800000000E+02  1.8800000000E+02  1.9941436314E+02  2.8217059699E-03
  1.7900000000E+02  1.8900000000E+02  2.8124552038E+00  2.4072434243E-04
  1.8000000000E+02  1.9000000000E+02  3.7267214926E+00  4.4358872757E-05
  1.8100000000E+02  1.9100000000E+02  2.4193378024E+00  5.8611391173E-04
  1.8200000000E+02  1.9200000000E+02  5.7672722237E+00  4.0879115969E-04
  1.8300000000E+02  1.9300000000E+02  1.9991254677E+02  2.9148760579E-03
  1.8400000000E+02  1.9400000000E+02  5.5040631684E-01  6.4774473706E-04
  1.8500000000E+02  1.9500000000E+02  4.4143344677E+00  6.4886757079E-04
  1.8600000000E+02  1.9600000000E+02  2.8405573064E+00  1.3703869451E-04
  1.8700000000E+02  1.9700000000E+02  1.4591356041E+00  9.8034394060E-05
  1.8800000000E+02  1.9800000000E+02  2.0163145881E+02  2.5467351455E-03
  1.8900000000E+02  1.9900000000E+02  5.8342627909E-01  1.0790880393E-04
  1.9000000000E+02  2.0000000000E+02  4.4899393203E+00  7.0272523338E-04
  1.9100000000E+02  2.0100000000E+02  2.0297446971E+02  2.4954985586E-03
  1.9200000000E+02  2.0200000000E+02  2.0020501843E+02  2.3136904052E-03
  1.9300000000E+02  2.0300000000E+02  2.0023148026E+02  2.8741160384E-03
  1.9400000000E+02  2.0400000000E+02  2.1338693143E+00  3.2040643922E-04
  1.9500000000E+02  2.0500000000E+02  1.9013566871E+00  2.4339193346E-04
  1.9600000000E+02  2.0600000000E+02  2.5936030883E+00  1.2558509109E-04
  1.9700000000E+02  2.0700000000E+02  2.5723346207E+02  3.7933947558E-04
  1.9800000000E+02  2.0800000000E+02  1.8475112219E+00  5.7153233108E-04
  1.9900000000E+02  2.0900000000E+02  3.2239914938E+00  1.1969658734E-03
  2.0000000000E+02  2.1000000000E+02  1.1599811443E+01  4.6243680092E-04
  2.0100000000E+02  2.1100000000E+02  2.6177105757E+02  9.7621149499E-03
  2.0200000000E+02  2.1200000000E+02  3.2617486015E+02  2.3464075996E-02
  2.0300000000E+02  2.1300000000E+02  3.2562580653E+02  2.3310452803E-02
  2.0400000000E+02  2.1400000000E+02  2.5913929910E+00  2.5390632784E-04
  2.0500000000E+02  2.1500000000E+02  2.8340888170E+00  8.3351856920E-04
  2.0600000000E+02  2.1600000000E+02  2.6192549986E+02  1.1345542246E-02
  2.0700000000E+02  2.1700000000E+02  2.5006378474E+02  1.5034362898E-02
  2.0800000000E+02  2.1800000000E+02  3.6157586240E+00  3.7320134609E-04
  2.0900000000E+02  2.1900000000E+02  3.3824855815E+02  2.2859838338E-02
  2.1000000000E+02  2.2000000000E+02  4.3294861870E+00  3.7800409071E-04
  2.1100000000E+02  2.2100000000E+02  3.3774283774E+02  2.2134344279E-02
  2.1200000000E+02  2.2200000000E+02  3.3636204553E+02  2.0688456963E-02
  2.1300000000E+02  2.2300000000E+02  3.3423076887E+02  2.0526692086E-02
  2.1400000000E+02  2.2400000000E+02  1.1780184985E+01  6.3334010577E-04
  2.1500000000E+02  2.2500000000E+02  5.8163346147E+01  4.0547923989E-04
  2.1600000000E+02  2.2600000000E+02  2.3317744790E+00  4.5952052717E-05
  2.1700000000E+02  2.2700000000E+02  1.6512633291E+00  3.4151755710E-04
  2.1800000000E+02  2.2800000000E+02  2.2485313873E+00  3.8010819869E-04
  2.1900000000E+02  2.2900000000E+02  3.5251654666E+00  5.3177732034E-05
  2.2000000000E+02  2.3000000000E+02  3.2544873213E+02  8.9406714260E-04
  2.2100000000E+02  2.3100000000E+02  6.2000466088E-01  1.9777343558E-04
  2.2200000000E+02  2.3200000000E+02  2.4693731252E+00  2.3174170434E-03
  2.2300000000E+02  2.3300000000E+02  3.4286684112E+02  7.0944146808E-03
  2.2400000000E+02  2.3400000000E+02  2.8920638521E+00  1.1306756642E-04
  2.2500000000E+02  2.3500000000E+02  3.5218186681E+02  4.6325147788E-03
  2.2600000000E+02  2.3600000000E+02  3.5264149462E+02  6.0462483827E-03
  2.2700000000E+02  2.3700000000E+02  3.4395789507E+02  2.9223501021E-03
  2.2800000000E+02  2.3800000000E+02  2.0942773866E+00  8.9228323878E-04
  2.2900000000E+02  2.3900000000E+02  3.4514327694E+02  2.8494036302E-03
  2.3000000000E+02  2.4000000000E+02  3.6128221732E+00  1.0692081197E-03
  2.3100000000E+02  2.4100000000E+02  3.4641555440E+02  9.8990386803E-04
  2.3200000000E+02  2.4200000000E+02  3.3438451340E+00  4.9338121709E-04
  2.3300000000E+02  2.4300000000E+02  6.7539169067E-01  1.9238421510E-04
  2.3400000000E+02  2.4400000000E+02  3.4457086997E+02  2.4004951904E-03
  2.3500000000E+02  2.4500000000E+02  2.0601726875E+00  1.7752025719E-04
  2.3600000000E+02  2.4600000000E+02  3.9407809199E+00  7.3969449967E-03
  2.3700000000E+02  2.4700000000E+02  3.5358397097E+00  3.4496669211E-04
  2.3800000000E+02  2.4800000000E+02  3.9700098552E+02  7.1238428423E-03
  2.3900000000E+02  2.4900000000E+02  3.9596836843E+02  7.3013658544E-03
  2.4000000000E+02  2.5000000000E+02  6.9415992425E+00  2.9304610579E-03
  2.4100000000E+02  2.5100000000E+02  1.0517472266E+00  1.8149049216E-04
  2.4200000000E+02  2.5200000000E+02  3.2913024090E+02  3.4377869439E-04
  2.4300000000E+02  2.5300000000E+02  4.7768644739E+00  3.5804971302E-04
  2.4400000000E+02  2.5400000000E+02  1.8512820805E+01  1.8428636618E-03
  2.4500000000E+02  2.5500000000E+02  2.0961440074E+00  3.0338571235E-04
  2.4600000000E+02  2.5600000000E+02  4.0476963997E+02  1.6074861567E-03
  2.4700000000E+02  2.5700000000E+02  4.7828516204E+02  4.0269834830E-03
  2.4800000000E+02  2.5800000000E+02  1.0136265827E+00  5.4413103441E-04
  2.4900000000E+02  2.5900000000E+02  2.2152338261E+00  6.3072803658E-05
  2.5000000000E+02  2.6000000000E+02  1.8797111711E+00  2.7931371253E-04
  2.5100000000E+02  2.6100000000E+02  1.2232432625E+00  2.0760027045E-04
  2.5200000000E+02  2.6200000000E+02  2.8091496831E+00  2.0985589794E-04
  2.5300000000E+02  2.6300000000E+02  1.2329772835E+00  2.2506400646E-04
  2.5400000000E+02  2.6400000000E+02  1.3850153531E+00  2.7669263693E-05
  2.5500000000E+02  2.6500000000E+02  2.1578171386E+00  2.0599702450E-04
  2.5600000000E+02  2.6600000000E+02  2.1359600458E+00  2.5821817043E-04
  2.5700000000E+02  2.6700000000E+02  2.2953182351E+00  3.5378004159E-05
  2.5800000000E+02  2.6800000000E+02  3.1237024526E+00  3.9841631160E-04
  2.5900000000E+02  2.6900000000E+02  2.1102671341E+00  3.5779456689E-04
  2.6000000000E+02  2.7000000000E+02  2.0158554552E+00  5.3016252501E-05
  2.6100000000E+02  2.7100000000E+02  2.0073352094E+00  3.5320151255E-05
  2.6200000000E+02  2.7200000000E+02  4.8279630793E+02  9.1013138932E-03
  2.6300000000E+02  2.7300000000E+02  4.8368156603E+02  9.5464770463E-03
  2.6400000000E+02  2.7400000000E+02  4.8368703826E+02  9.5712284468E-03
  2.6500000000E+02  2.7500000000E+02  4.8416363509E+02  9.4116546689E-03
  2.6600000000E+02  2.7600000000E+02  4.6882427677E+00  4.8248897756E-06
  2.6700000000E+02  2.7700000000E+02  1.1925744386E+00  6.2584985008E-04
  2.6800000000E+02  2.7800000000E+02  1.1444562558E+01  2.7211007242E-04
  2.6900000000E+02  2.7900000000E+02  2.3319215026E+00  9.1824001414E-05
  2.7000000000E+02  2.8000000000E+02  4.9009786640E+02  1.0513848374E-02
  2.7100000000E+02  2.8100000000E+02  5.0977131660E+02  1.4211091498E-02
  2.7200000000E+02  2.8200000000E+02  4.2213117733E+02  1.3949671180E-03
  2.7300000000E+02  2.8300000000E+02  2.0289389280E-01  4.0856017190E-05
  2.7400000000E+02  2.8400000000E+02  5.0435766526E+02  1.5619749410E-02
  2.7500000000E+02  2.8500000000E+02  5.0433945105E+02  1.5936228104E-02
  2.7600000000E+02  2.8600000000E+02  3.0980420390E+02  4.1642041069E-03
  2.7700000000E+02  2.8700000000E+02  1.3575369170E+00  2.2720763666E-04
  2.7800000000E+02  2.8800000000E+02  3.0933186030E+02  3.7797685958E-03
  2.7900000000E+02  2.8900000000E+02  4.6772093352E+02  8.7887449331E-03
  2.8000000000E+02  2.9000000000E+02  2.2468904679E+02  5.2245072237E-03
  2.8100000000E+02  2.9100000000E+02  3.1664051336E+02  3.6611486340E-03
  2.8200000000E+02  2.9200000000E+02  4.6684808811E+02  9.3025445166E-03
  2.8300000000E+02  2.9300000000E+02  2.2213179396E+02  5.9942083185E-03
  2.8400000000E+02  2.9400000000E+02  3.1721647960E+02  3.4491905353E-03
  2.8500000000E+02  2.9500000000E+02  5.0180804906E-01  2.1888084494E-04
  2.8600000000E+02  2.9600000000E+02  2.8316524703E+02  1.8093225403E-03
  2.8700000000E+02  2.9700000000E+02  2.2032268337E+02  1.2812214117E-02
  2.8800000000E+02  2.9800000000E+02  7.3169825104E+00  5.6242346558E-05
  2.8900000000E+02  2.9900000000E+02  2.1599410331E+02  1.1545039401E-02
  2.9000000000E+02  3.0000000000E+02  1.7588964838E+02  1.7075405284E-03
  2.9100000000E+02  3.0100000000E+02  1.7542840618E+02  1.5749819373E-03
  2.9200000000E+02  3.0200000000E+02  1.7968089575E+02  1.4474980842E-03
  2.9300000000E+02  3.0300000000E+02  4.3265167955E+02  1.4380353836E-02
  2.9400000000E+02  3.0400000000E+02  3.8175606660E+02  1.3401204992E-02
  2.9500000000E+02  3.0500000000E+02  2.0771747970E+02  5.8405582117E-03
  2.9600000000E+02  3.0600000000E+02  2.5600245620E+00  1.1183962265E-04
  2.9700000000E+02  3.0700000000E+02  3.3546976952E+02  6.6737118626E-03
  2.9800000000E+02  3.0800000000E+02  3.9862281790E+02  4.5000251662E-03
  2.9900000000E+02  3.0900000000E+02  3.9936023672E+02  4.4709143480E-03
  3.0000000000E+02  3.1000000000E+02  1.1536191711E+01  7.9808228831E-04
  3.0100000000E+02  3.1100000000E+02  1.7707284359E+02  7.0804632306E-04
  3.0200000000E+02  3.1200000000E+02  4.4912340083E+02  1.0638045737E-02
  3.0300000000E+02  3.1300000000E+02  4.5255956754E+02  1.0385303990E-02
  3.0400000000E+02  3.1400000000E+02  2.0565062914E+02  9.9806405186E-03
  3.0500000000E+02  3.1500000000E+02  2.5783389302E-01  2.9817831528E-04
  3.0600000000E+02  3.1600000000E+02  3.6040881395E+02  1.3519318264E-02
  3.0700000000E+02  3.1700000000E+02  3.5990716657E+02  1.3558240448E-02
  3.0800000000E+02  3.1800000000E+02  4.2040860673E+02  1.4176234912E-02
  3.0900000000E+02  3.1900000000E+02  1.8931277464E+02  1.0658478832E-03
  3.1000000000E+02  3.2000000000E+02  2.6356309749E+00  5.4660927903E-04
  3.1100000000E+02  3.2100000000E+02  3.5698174751E+02  1.1922773194E-02
  3.1200000000E+02  3.2200000000E+02  4.8323740466E-01  1.6885048039E-04
  3.1300000000E+02  3.2300000000E+02  4.8995609206E+02  1.5565332397E-02
  3.1400000000E+02  3.2400000000E+02  3.8501174981E+02  4.1397559572E-03
  3.1500000000E+02  3.2500000000E+02  3.5636657574E+00  5.0831902751E-04
  3.1600000000E+02  3.2600000000E+02  1.1408981576E+01  1.6140006480E-03
  3.1700000000E+02  3.2700000000E+02  1.9263782235E-01  1.1506688224E-04
  3.1800000000E+02  3.2800000000E+02  1.8874701011E+02  5.6601678783E-03
  3.1900000000E+02  3.2900000000E+02  4.1669590790E+02  1.4241089076E-02
  3.2000000000E+02  3.3000000000E+02  3.5355370776E+02  7.9148043494E-03
  3.2100000000E+02  3.3100000000E+02  3.2677231689E+02  6.6799067854E-03
  3.2200000000E+02  3.3200000000E+02  1.8581397153E+00  6.5371026146E-05
  3.2300000000E+02  3.3300000000E+02  1.6812703994E+02  5.6786757215E-03
  3.2400000000E+02  3.3400000000E+02  2.3718408791E+02  1.8122400855E-04
  3.2500000000E+02  3.3500000000E+02  3.2670881097E+02  5.6872961220E-03
  3.2600000000E+02  3.3600000000E+02  2.6584299427E+00  2.4831313879E-04
  3.2700000000E+02  3.3700000000E+02  4.5980019126E+02  6.5993990662E-03
  3.2800000000E+02  3.3800000000E+02  4.5875925267E+02  6.4020655670E-03
  3.2900000000E+02  3.3900000000E+02  1.9987102141E+02  6.4573758037E-03
  3.3000000000E+02  3.4000000000E+02  4.6402183314E+02  1.1384718197E-02
  3.3100000000E+02  3.4100000000E+02  5.1791097733E+02  4.9912811897E-03
  3.3200000000E+02  3.4200000000E+02  8.1901125877E-01  1.9961370889E-06
  3.3300000000E+02  3.4300000000E+02  1.9908868166E+02  5.4049012655E-03
  3.3400000000E+02  3.4400000000E+02  1.9980855301E+02  5.0606104776E-03
  3.3500000000E+02  3.4500000000E+02  1.3451004840E+00  1.2121242877E-05
  3.3600000000E+02  3.4600000000E+02  1.2604404306E+00  5.9335675619E-05
  3.3700000000E+02  3.4700000000E+02  5.1430564788E-01  3.1310817888E-05
  3.3800000000E+02  3.4800000000E+02  4.2391877436E-01  1.3260086820E-04
  3.3900000000E+02  3.4900000000E+02  2.2014645352E+02  7.1911585101E-03
